offer_id	first_day_exposition	last_day_exposition	last_price	floor	open_plan	rooms	studio	area	kitchen_area	living_area	agent_fee	renovation	offer_type	category_type	unified_address	building_id
2382330	2015-05-02T00:00:00+03:00	2016-03-21T00:00:00+03:00	7000000.0	1	False	3	False	83.0	11.0	45.0		3.0	1	2	Россия, Санкт-Петербург, Пушкинский район, Пушкин, Пушкинская улица, 50	8909870347806564324
6972023039332682240	2017-03-24T00:00:00+03:00	2017-05-20T00:00:00+03:00	20000.0	12	False	1	False	45.0	12.0	17.0	50.0	3.0	2	2	Россия, Санкт-Петербург, Сиреневый бульвар, 16	2174113525437956068
2191548731889674064	2018-02-16T00:00:00+03:00	2018-02-23T00:00:00+03:00	19000.0	3	False	0	True	29.0		17.0	50.0		2	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Европейский проспект, 13к6	7076615050583061362
2554639205116192738	2017-08-01T00:00:00+03:00	2018-01-23T00:00:00+03:00	3050000.0	4	False	1	False	34.3	6.4	18.0		0.0	1	2	Россия, Санкт-Петербург, улица Ольги Форш, 19к1	861403378193392263
5560341360713204745	2018-04-07T00:00:00+03:00	2018-08-20T00:00:00+03:00	2200000.0	3	False	2	False	45.0	5.6	28.8			1	2	Россия, Ленинградская область, Кингисепп, Вокзальная улица, 4	7533224357016803205
8449861274772276181	2016-07-21T00:00:00+03:00	2016-12-29T00:00:00+03:00	55000.0	8	False	2	False	75.0	10.0	35.0	100.0	0.0	2	2	Россия, Санкт-Петербург, 27-я линия В.О., 16	1274379606615769687
5194823296262900225	2018-01-16T00:00:00+03:00	2018-08-20T00:00:00+03:00	4100000.0	8	False	1	False	35.4	11.0			2.0	1	2	Россия, Санкт-Петербург, проспект Маршала Блюхера, 7к3	5300783671416269859
7569506185677366191	2016-10-01T00:00:00+03:00	2017-09-06T00:00:00+03:00	4307000.0	7	False	2	False	59.0				0.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Европейский проспект, 18к2	7076615050583066163
1559192510741263104	2017-08-10T00:00:00+03:00	2018-01-23T00:00:00+03:00	7750000.0	2	False	2	False	72.0	11.0	42.0		0.0	1	2	Россия, Санкт-Петербург, Новоизмайловский проспект, 44к5	9160799354282119249
6299725311872701944	2016-04-26T00:00:00+03:00	2018-06-24T00:00:00+03:00	3950000.0	5	False	1	False	48.0					1	2	Россия, Ленинградская область, Всеволожский район, деревня Новое Девяткино, Озерная улица, 8	6342390921518594809
7521218900084707942	2016-01-25T00:00:00+03:00	2016-09-09T00:00:00+03:00	3150000.0	1	False	1	False	31.5	5.7	16.7		0.0	1	2	Россия, Санкт-Петербург, Витебский проспект, 23к5	9148511623398641328
2698533188640790016	2016-03-10T00:00:00+03:00	2016-03-16T00:00:00+03:00	15000.0	6	False	1	False	32.0	8.0	18.0	50.0	3.0	2	2	Россия, Санкт-Петербург, улица Бурцева, 20	4756157798468749401
6751385050802199809	2016-06-14T00:00:00+03:00	2016-09-17T00:00:00+03:00	3800000.0	4	False	1	False	40.0	9.0			3.0	1	2	Россия, Санкт-Петербург, Пушкин, Сапёрная улица, 44к1	3351623205697848495
4425475999665481819	2018-03-02T00:00:00+03:00	2018-08-20T00:00:00+03:00	9834500.0	3	False	2	False	70.0	13.0	36.8			1	2	Россия, Санкт-Петербург, Кременчугская улица, 11к3	9078299753075953953
8000484694233599851	2018-04-27T00:00:00+03:00	2018-08-13T00:00:00+03:00	19000.0	10	False	1	False	40.0			50.0		2	2	Россия, Санкт-Петербург, Дрезденская улица, 21	7157433673937030419
1972676	2014-11-27T00:00:00+03:00	2016-10-01T00:00:00+03:00	3050000.0	2	True	1	False	40.0	6.0	26.0		10.0	1	2	Россия, Санкт-Петербург, Кронштадт, Флотская улица, 2	629568739842461662
3376106655206638784	2017-10-21T00:00:00+03:00	2017-10-24T00:00:00+03:00	45000.0	1	False	3	False	70.0	15.0	44.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Невский проспект, 147	2892335032057220958
4597380131783882753	2017-02-14T00:00:00+03:00	2017-03-14T00:00:00+03:00	2900000.0	8	False	1	False	48.5	13.0	22.0		2.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Европейский проспект, 18к1	7076615050583066162
8000484694230618920	2017-10-31T00:00:00+03:00	2018-08-20T00:00:00+03:00	60000.0	2	False	3	False	102.0			100.0		2	2	Россия, Санкт-Петербург, улица Кораблестроителей, 30	8169603814449948267
5472791702098446848	2018-07-09T00:00:00+03:00	2018-08-08T00:00:00+03:00	20000.0	5	False	2	False	48.0					2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Оборонная улица, 37к1	9201069890664150431
5152978751829019903	2016-02-04T00:00:00+03:00	2018-08-20T00:00:00+03:00	7750000.0	2	False	3	False	77.0	14.0	46.0			1	2	Россия, Санкт-Петербург, Кушелевская дорога, 3к4	7274736308217971906
8462871159055116417	2017-10-31T00:00:00+03:00	2018-05-06T00:00:00+03:00	21000.0	5	False	2	False	45.0	14.0	25.0	90.0	11.0	2	2	Россия, Санкт-Петербург, Дрезденская улица, 22	7157433673937030420
6301466145040276709	2016-11-24T00:00:00+03:00	2016-12-30T00:00:00+03:00	1400000.0	2	False	2	False	53.0	6.7	27.0		0.0	1	2	Россия, Ленинградская область, Кингисеппский район, Ивангород, улица Юрия Гагарина, 17	3460113541409361367
5283730787039772427	2016-04-12T00:00:00+03:00	2018-08-11T00:00:00+03:00	10769600.0	5	False	2	False	84.8	16.66	36.79		5.0	1	2	Россия, Санкт-Петербург, улица Жукова, 1	580805813953628536
5084446368974439680	2017-07-11T00:00:00+03:00	2017-08-03T00:00:00+03:00	65000.0	17	False	3	False	100.0	15.0		50.0	10.0	2	2	Россия, Санкт-Петербург, проспект Юрия Гагарина, 7	5287713530808766763
8485842074964123706	2017-11-16T00:00:00+03:00	2018-05-13T00:00:00+03:00	2390000.0	9	False	0	True	25.0		18.0	0.0		1	2	Россия, Санкт-Петербург, проспект Ветеранов, 169к2	7349252674063300091
830835019149733121	2017-08-09T00:00:00+03:00	2018-02-06T00:00:00+03:00	2650000.0	6	False	1	False	35.0	7.0	19.0		0.0	1	2	Россия, Санкт-Петербург, Колпино, бульвар Трудящихся, 20	3037122800010297300
3130282	2015-07-03T00:00:00+03:00	2016-02-01T00:00:00+03:00	4600000.0	4	False	3	False	56.0	6.0	38.0		3.0	1	2	Россия, Санкт-Петербург, набережная Чёрной речки, 26	1197810274181005816
5639023943049949223	2018-05-15T00:00:00+03:00	2018-08-15T00:00:00+03:00	28141322.0	6	False	4	False	169.0	22.04	101.35		5.0	1	2	Россия, Санкт-Петербург, Смольный проспект, 17	8940290802509467669
9069199666280488076	2016-08-15T00:00:00+03:00	2017-03-06T00:00:00+03:00	3900000.0	4	False	1	False	46.1	14.1	18.2		0.0	1	2	Россия, Санкт-Петербург, проспект Героев, 26к1	941528109879252774
9174606537144113492	2017-04-21T00:00:00+03:00	2018-02-07T00:00:00+03:00	6300000.0	12	False	2	False	52.0	10.0	29.0			1	2	Россия, Санкт-Петербург, Сибирская улица, 9	1020433358315476783
2666431433430922241	2016-09-04T00:00:00+03:00	2018-02-07T00:00:00+03:00	4500000.0	3	False	3	False	58.0	7.0	41.0		0.0	1	2	Россия, Санкт-Петербург, Планерная улица, 25к2	2231425621470417679
2472973784043014145	2018-04-08T00:00:00+03:00	2018-04-13T00:00:00+03:00	13000.0	17	False	0	True	27.0		24.0		10.0	2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Охтинская аллея, 10к1	8805381857351761290
6246554461408112709	2017-11-30T00:00:00+03:00	2018-01-11T00:00:00+03:00	13860000.0	4	False	1	False	100.7	43.4	16.4		6.0	1	2	Россия, Санкт-Петербург, Нижне-Каменская улица, 7к1	2892334537653977652
4417899893990145	2017-07-09T00:00:00+03:00	2018-08-13T00:00:00+03:00	2715000.0	21	False	0	True	25.55				11.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, улица Шувалова, 11	4237558241989658682
6260945504882385057	2015-03-21T00:00:00+03:00	2018-05-29T00:00:00+03:00	7500000.0	6	False	2	False	67.0	10.0	35.0		0.0	1	2	Россия, Санкт-Петербург, Сибирская улица, 16	5260054039639322765
4427469597075074816	2018-04-01T00:00:00+03:00	2018-05-31T00:00:00+03:00	5490000.0	11	False	1	False	38.4					1	2	Россия, Санкт-Петербург, проспект Народного Ополчения, 10Б	7393117043173357931
1492050389886126664	2017-06-07T00:00:00+03:00	2017-06-08T00:00:00+03:00	35000.0	1	False	3	False	80.0	8.0	48.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Приморский проспект, 21	8236078388773630588
9174606537144925595	2018-03-30T00:00:00+03:00	2018-08-20T00:00:00+03:00	3680000.0	2	False	1	False	43.0	12.0	18.0			1	2	Россия, Санкт-Петербург, улица Седова, 97к7	527797459121782513
5624339405449488896	2017-12-06T00:00:00+03:00	2018-01-04T00:00:00+03:00	16000.0	12	False	1	False	35.0	9.5	17.5		10.0	2	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Английская улица, 1	730087399121901339
5660553206754585063	2017-01-29T00:00:00+03:00	2017-02-01T00:00:00+03:00	3688000.0	26	False	2	False	56.32	10.69	30.41		0.0	1	2	Россия, Санкт-Петербург, улица Савушкина, 7	523651347712754416
2925406425499955968	2017-08-04T00:00:00+03:00	2017-08-11T00:00:00+03:00	15000.0	3	False	1	False	41.0	10.0	20.0		0.0	2	2	Россия, Санкт-Петербург, Пискарёвский проспект, 159к7	2178893236353402679
6503926172636360699	2018-07-27T00:00:00+03:00	2018-07-27T00:00:00+03:00	45000.0	4	False	2	False	45.0			100.0		2	2	Россия, Санкт-Петербург, Пушкин, Ленинградская улица, 63	7825656027609685011
5560365186607504042	2018-07-04T00:00:00+03:00	2018-08-20T00:00:00+03:00	17169190.0	5	False	3	False	147.7					1	2	Россия, Санкт-Петербург, Свердловская набережная, 58	5164617829194191158
5621949482110508288	2016-05-23T00:00:00+03:00	2016-09-24T00:00:00+03:00	12300000.0	3	False	4	False	113.0	12.0	70.1		3.0	1	2	Россия, Санкт-Петербург, улица Маршала Захарова, 16к1	6700167350879665357
8668072281450686464	2016-10-27T00:00:00+03:00	2018-02-08T00:00:00+03:00	3400000.0	2	False	1	False	32.2	6.3	17.6		7.0	1	2	Россия, Санкт-Петербург, проспект Испытателей, 15к1	4178054845513748714
5139781	2016-01-20T00:00:00+03:00	2016-02-02T00:00:00+03:00	35000.0	7	False	2	False	68.0	15.0	38.0		3.0	2	2	Россия, Санкт-Петербург, Товарищеский проспект, 2к1	2880995037400417499
5565310413835246898	2018-05-14T00:00:00+03:00	2018-05-21T00:00:00+03:00	46750.0	4	False	0	True	87.0		60.0	100.0		2	2	Россия, Санкт-Петербург, Варшавская улица, 23к3	6532707473578054584
5611338219371540930	2018-06-26T00:00:00+03:00	2018-07-03T00:00:00+03:00	24000.0	13	False	2	False	60.0	11.0	34.0	90.0		2	2	Россия, Санкт-Петербург, улица Лёни Голикова, 29к8	918229693728442932
5283730787094227499	2015-09-20T00:00:00+03:00	2018-08-20T00:00:00+03:00	68336520.0	6	False	3	False	176.6	36.01	65.54		4.0	1	2	Россия, Санкт-Петербург, Вязовая улица, 8	7789315785929563997
6369749511689367808	2016-04-10T00:00:00+03:00	2018-07-09T00:00:00+03:00	4300000.0	1	False	2	False	44.0	7.0	28.0		11.0	1	2	Россия, Санкт-Петербург, Товарищеский проспект, 4	5141359434668844378
5191521076591229441	2016-08-15T00:00:00+03:00	2017-11-02T00:00:00+03:00	6100000.0	19	False	2	False	62.7	10.08	32.48		2.0	1	2	Россия, Санкт-Петербург, Пулковское шоссе, 36к4	6690775821291646585
6038707813255630044	2015-09-03T00:00:00+03:00	2016-08-29T00:00:00+03:00	3950000.0	4	False	4	False	50.0		37.0		0.0	1	2	Россия, Санкт-Петербург, улица Лёни Голикова, 49	6237537559065427532
7503290621601410049	2018-04-02T00:00:00+03:00	2018-04-04T00:00:00+03:00	22000.0	4	False	1	False	33.4	8.0	17.6		3.0	2	2	Россия, Санкт-Петербург, улица Ярослава Гашека, 7к1	1741035207095553241
362295106245508353	2018-02-09T00:00:00+03:00	2018-05-19T00:00:00+03:00	3700000.0	3	False	1	False	40.0	10.0	20.0			1	2	Россия, Санкт-Петербург, Ленинский проспект, 79к1	1861668167106596765
2036664687137047041	2017-04-23T00:00:00+03:00	2017-05-07T00:00:00+03:00	18000.0	4	False	1	False	39.0	12.0	15.0	0.0	11.0	2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Новая улица, 7к3	1435952942574912764
7252328980756429056	2018-07-20T00:00:00+03:00	2018-07-27T00:00:00+03:00	22000.0	20	False	1	False	35.0	10.0			10.0	2	2	Россия, Санкт-Петербург, посёлок Парголово, Заречная улица, 33	4109971382256730698
6275975845519460693	2017-11-11T00:00:00+03:00	2017-11-23T00:00:00+03:00	25000.0	13	False	1	False	38.0		30.0	0.0		2	2	Россия, Санкт-Петербург, Выборгское шоссе, 17к4	848931414102812684
1700482037171171328	2016-08-12T00:00:00+03:00	2018-08-11T00:00:00+03:00	5900000.0	5	False	2	False	54.0	8.0	33.0		11.0	1	2	Россия, Санкт-Петербург, проспект Стачек, 75	4203185621775190301
5153034022898595342	2017-03-07T00:00:00+03:00	2018-03-30T00:00:00+03:00	4550000.0	2	False	2	False	39.0	5.1	23.3			1	2	Россия, Санкт-Петербург, Боровая улица, 58	3967985793187418473
5565310413833309401	2018-05-30T00:00:00+03:00	2018-06-06T00:00:00+03:00	33300.0	3	False	0	True	50.0			100.0		2	2	Россия, Санкт-Петербург, Гороховая улица, 60	70279605270879479
8008991375164154369	2017-08-23T00:00:00+03:00	2018-03-31T00:00:00+03:00	3900000.0	6	False	2	False	44.0					1	2	Россия, Санкт-Петербург, проспект Луначарского, 70к2	3271810337494224857
1343750549182960979	2017-06-07T00:00:00+03:00	2017-07-01T00:00:00+03:00	4600000.0	25	False	1	False	37.0	10.4	16.1		0.0	1	2	Россия, Санкт-Петербург, Кушелевская дорога, 5к3	7274736308217969985
3550457730892871424	2016-08-18T00:00:00+03:00	2016-09-16T00:00:00+03:00	7800000.0	2	False	4	False	100.0	12.0	71.0		0.0	1	2	Россия, Санкт-Петербург, улица Есенина, 36к3	7215469126417717633
6457175803050593990	2018-05-16T00:00:00+03:00	2018-08-20T00:00:00+03:00	7400000.0	4	False	1	False	42.3	10.6	20.3			1	2	Россия, Санкт-Петербург, Приморский проспект, 137к1	868355544483580185
9069199666282183350	2017-10-23T00:00:00+03:00	2018-02-08T00:00:00+03:00	3640000.0	7	False	1	False	36.9	18.0	11.0			1	2	Россия, Ленинградская область, Ломоносовский район, Аннинское городское поселение, городской посёлок Новоселье, Питерский проспект, 5	7554821946105816662
7625312546391139133	2018-06-27T00:00:00+03:00	2018-08-20T00:00:00+03:00	28000.0	14	False	3	False	82.0	12.0	47.0	50.0		2	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, Кудрово, Австрийская улица, 4к1	6305290472399076855
1343750548502570905	2017-06-28T00:00:00+03:00	2018-08-20T00:00:00+03:00	7200000.0	2	False	6	False	87.0	5.9	68.0		0.0	1	2	Россия, Санкт-Петербург, Пушкин, Красносельское шоссе, 10	5986616710747915010
1896730477342590436	2015-02-04T00:00:00+03:00	2017-05-30T00:00:00+03:00	33000.0	6	False	3	False	65.0	7.0	40.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Типанова, 29	555944061760225703
